Time,Temp.,DSC,DDSC
69.75166666666667,-75.9887847900391,311.6708984375,17.7509765625
69.76,-76.0296401977539,311.46240234375,14.4873046875
69.76833333333333,-76.070426940918,311.269287109375,9.158203125
69.77666666666667,-76.1112060546875,311.045654296875,3.7880859375
69.785,-76.1519317626953,310.896484375,-4.4970703125
69.79333333333334,-76.1925964355469,310.84375,-15.708984375
69.80166666666666,-76.2332153320313,310.954833984375,-29.5986328125
69.81,-76.2737426757813,311.216796875,-43.3623046875
69.81833333333333,-76.3140411376953,311.61669921875,-56.267578125
69.82666666666667,-76.3540878295898,312.224853515625,-64.7490234375
69.835,-76.3938217163086,312.97998046875,-67.7578125
69.84333333333333,-76.4331893920898,313.928955078125,-63.4599609375
69.85166666666667,-76.4721145629883,314.8828125,-51.1875
69.86,-76.5105590820313,315.734619140625,-29.150390625
69.86833333333334,-76.5483856201172,316.292236328125,2.935546875
69.87666666666667,-76.5855178833008,316.490234375,45.7119140625
69.885,-76.6218948364258,316.2431640625,100.8193359375
69.89333333333333,-76.6574401855469,315.482421875,164.4287109375
69.90166666666667,-76.6920318603516,314.0458984375,236.80078125
69.91,-76.7256698608398,311.980224609375,314.935546875
69.91833333333334,-76.7583847045898,309.170654296875,397.01953125
69.92666666666666,-76.7900466918945,305.52734375,482.900390625
69.935,-76.8206405639648,301.180419921875,570.8583984375
69.94333333333333,-76.8500595092773,296.001220703125,658.376953125
69.95166666666667,-76.8783569335938,290.047607421875,744.34130859375
69.96,-76.9055862426758,283.4052734375,825.96533203125
69.96833333333333,-76.9316024780273,276.00146484375,903.95947265625
69.97666666666667,-76.9564895629883,267.910888671875,978.029296875
69.985,-76.9802474975586,259.18115234375,1045.8896484375
69.99333333333334,-77.0028381347656,249.951782226563,1108.6669921875
70.00166666666667,-77.0242691040039,240.340209960938,1164.4599609375
70.01,-77.0445785522461,230.197387695313,1210.22607421875
70.01833333333333,-77.0638656616211,219.677978515625,1248.984375
70.02666666666667,-77.0821304321289,208.84375,1278.60205078125
70.035,-77.0993118286133,197.65869140625,1300.48828125
70.04333333333334,-77.1154708862305,186.366943359375,1315.951171875
70.05166666666666,-77.1306533813477,175.149291992188,1322.83447265625
70.06,-77.1449508666992,163.828857421875,1322.900390625
70.06833333333333,-77.1584167480469,152.630981445313,1316.57666015625
70.07666666666667,-77.1710815429688,141.577758789063,1304.17236328125
70.085,-77.1828842163086,130.677612304688,1284.76904296875
70.09333333333333,-77.1939010620117,119.961181640625,1262.2939453125
70.10166666666667,-77.2042388916016,109.436279296875,1234.740234375
70.11,-77.2138519287109,99.1290283203125,1205.5048828125
70.11833333333334,-77.2228698730469,88.9776611328125,1175.12109375
70.12666666666667,-77.2312622070313,79.3028564453125,1143.2958984375
70.135,-77.2391662597656,69.9581298828125,1110.228515625
70.14333333333333,-77.246452331543,60.933837890625,1073.40380859375
70.15166666666667,-77.2531814575195,52.1722412109375,1035.14501953125
70.16,-77.2594375610352,43.6510009765625,994.12939453125
70.16833333333334,-77.2653350830078,35.4029541015625,953.77880859375
70.17666666666666,-77.2708053588867,27.442138671875,913.2568359375
70.185,-77.2758483886719,19.9859619140625,873.04833984375
70.19333333333333,-77.2804794311523,12.866943359375,830.70703125
70.20166666666667,-77.2847671508789,6.133544921875,788.22509765625
70.21,-77.2887878417969,-0.1787109375,746.54296875
70.21833333333333,-77.2925033569336,-6.1466064453125,703.576171875
70.22666666666667,-77.2959671020508,-11.8201904296875,664.599609375
70.235,-77.2992248535156,-17.0533447265625,625.08984375
70.24333333333334,-77.3022308349609,-22.034423828125,585.65625
70.25166666666667,-77.3050384521484,-26.8089599609375,548.3056640625
70.26,-77.3076095581055,-31.189208984375,513.10546875
70.26833333333333,-77.3099670410156,-35.3973388671875,479.07275390625
70.27666666666667,-77.3122253417969,-39.223876953125,448.330078125
70.285,-77.3143310546875,-42.671142578125,418.53662109375
70.29333333333334,-77.3163070678711,-45.870849609375,387.78076171875
70.30166666666666,-77.3180999755859,-48.9053955078125,359.39794921875
70.31,-77.3197937011719,-51.742919921875,331.7900390625
70.31833333333333,-77.3213577270508,-54.4141845703125,308.326171875
70.32666666666667,-77.3228378295898,-56.9124755859375,288.73974609375
70.335,-77.3242034912109,-59.1240234375,270.6767578125
70.34333333333333,-77.3255310058594,-61.1390380859375,252.908203125
70.35166666666667,-77.3268203735352,-63.0465087890625,234.1552734375
70.36,-77.3280334472656,-64.917724609375,215.71875
70.36833333333334,-77.3291931152344,-66.7327880859375,198.52880859375
70.37666666666667,-77.3302230834961,-68.42724609375,184.14697265625
70.385,-77.3312072753906,-69.9810791015625,172.5673828125
70.39333333333333,-77.3321151733398,-71.255859375,163.078125
70.40166666666667,-77.3329696655273,-72.3907470703125,152.66015625
70.41,-77.3338241577148,-73.45654296875,142.2333984375
70.41833333333334,-77.3346252441406,-74.4696044921875,131.33642578125
70.42666666666666,-77.3353652954102,-75.5196533203125,119.87109375
70.435,-77.3359832763672,-76.6363525390625,111.96826171875
70.44333333333333,-77.3365936279297,-77.639404296875,103.59375
70.45166666666667,-77.337158203125,-78.5855712890625,96.298828125
70.46,-77.3376617431641,-79.3719482421875,90.9404296875
70.46833333333333,-77.3381118774414,-79.9703369140625,83.89013671875
70.47666666666667,-77.3385543823242,-80.5865478515625,76.17333984375
70.485,-77.3389358520508,-81.0235595703125,69.3984375
70.49333333333334,-77.3392562866211,-81.4814453125,63.4658203125
70.50166666666667,-77.3395233154297,-82.0479736328125,59.1064453125
70.51,-77.3397369384766,-82.510498046875,56.7919921875
70.51833333333333,-77.3399276733398,-82.984130859375,54.3720703125
70.52666666666667,-77.3401031494141,-83.422607421875,54.0234375
70.535,-77.3402481079102,-83.8743896484375,52.98193359375
70.54333333333334,-77.3404083251953,-84.2974853515625,50.349609375
70.55166666666666,-77.3405990600586,-84.7030029296875,48.919921875
70.56,-77.3407363891602,-85.1175537109375,47.02001953125
70.56833333333333,-77.3408813476563,-85.5255126953125,45.74267578125
70.57666666666667,-77.3409423828125,-85.8966064453125,44.25439453125
70.585,-77.3410034179688,-86.2437744140625,42.7236328125
70.59333333333333,-77.3410339355469,-86.587158203125,41.1533203125
70.60166666666667,-77.3410034179688,-86.9024658203125,39.7587890625
70.61,-77.3409271240234,-87.2344970703125,38.0712890625
70.61833333333334,-77.3408355712891,-87.562255859375,36.7119140625
70.62666666666667,-77.340705871582,-87.8577880859375,35.87841796875
70.635,-77.3404998779297,-88.1324462890625,34.68017578125
70.64333333333333,-77.3402862548828,-88.4307861328125,33.8173828125
70.65166666666667,-77.3400344848633,-88.6981201171875,32.82275390625
70.66,-77.3398284912109,-88.9559326171875,31.7109375
70.66833333333334,-77.3395690917969,-89.233642578125,30.94921875
70.67666666666666,-77.3393173217773,-89.4771728515625,30.205078125
70.685,-77.3390579223633,-89.7205810546875,28.822265625
70.69333333333333,-77.3388290405273,-89.9697265625,27.8759765625
70.70166666666667,-77.3385696411133,-90.204833984375,26.91796875
70.71,-77.3382949829102,-90.4368896484375,25.77685546875
70.71833333333333,-77.3380432128906,-90.6495361328125,24.80859375
70.72666666666667,-77.3377532958984,-90.8326416015625,23.5927734375
70.735,-77.3374404907227,-91.0211181640625,22.16748046875
70.74333333333334,-77.3371124267578,-91.1990966796875,20.9091796875
