Time / min,Temp / dC,DSC / microW mg-1,DDSC / microW mg-1min-1
7.933333333333334,-49.6675796508789,74.99119101322331,31.202236322666295
7.941666666666666,-49.7500457763672,74.72456734296395,31.166618266140304
7.95,-49.8325119018555,74.4570907498952,31.113395882825603
7.958333333333333,-49.9149436950684,74.19268467894075,31.250136467649526
7.966666666666667,-49.9973182678223,73.90971900765092,31.459750777319734
7.975,-50.0797386169434,73.64012716601454,31.43641480925098
7.983333333333333,-50.1621704101563,73.38281741283538,31.18667901062046
7.991666666666666,-50.2445449829102,73.13680035765456,30.908285005589715
8,-50.3268661499023,72.88890687229262,30.494788027529346
8.008333333333333,-50.4091873168945,72.63159711911348,29.980577924119622
8.016666666666667,-50.4915046691895,72.37148977911907,29.673525712688654
8.025,-50.5737915039063,72.12567742541225,29.581819452207938
8.033333333333333,-50.6561126708984,71.88140033276272,29.64118287975126
8.041666666666666,-50.7383995056152,71.65145234331331,29.695633471911684
8.05,-50.8206939697266,71.41133751397429,29.64200168564841
8.058333333333334,-50.9029235839844,71.16733335662381,29.42051469046954
8.066666666666666,-50.9851112365723,70.91766579181805,29.352144398057575
8.075,-51.0673179626465,70.66670178434181,29.280498882057017
8.083333333333334,-51.1495018005371,70.41427074963332,29.474146476732813
8.091666666666667,-51.231689453125,70.16143031197596,29.585094675796537
8.1,-51.3138275146484,69.91978022157994,29.776285852780884
8.108333333333333,-51.3959693908691,69.67966539224092,29.822548385969817
8.116666666666667,-51.4780654907227,69.44135875925797,29.84834077173002
8.125,-51.5600929260254,69.19527347025239,29.887234051844608
8.133333333333333,-51.6420783996582,68.94591295765791,29.870857933901622
8.141666666666667,-51.724048614502,68.68597620222555,29.9486444941308
8.15,-51.8059997558594,68.43245342632058,30.109539852920626
8.158333333333333,-51.887939453125,68.17934005336446,30.330208042202347
8.166666666666666,-51.9698448181152,67.9236679119796,30.606964435438794
8.175,-52.0518074035645,67.6721921508175,30.67656293669648
8.183333333333334,-52.133731842041,67.42405984706905,30.48332474496926
8.191666666666666,-52.215648651123,67.17053707116406,30.325704609768028
8.2,-52.2975311279297,66.91384142240777,30.319972968487985
8.208333333333334,-52.3794479370117,66.64469310063248,30.319563565539408
8.216666666666667,-52.461353302002,66.3895327129332,30.436652808831752
8.225,-52.5432472229004,66.14569914014479,30.76785979422862
8.233333333333333,-52.6251411437988,65.90531137550671,31.079006035145333
8.241666666666667,-52.7070159912109,65.65267563932365,31.182994384083287
8.25,-52.788875579834,65.39703761485131,31.03683753144215
8.258333333333333,-52.8706245422363,65.13580441674819,31.033152904904977
8.266666666666667,-52.9523735046387,64.86007153088318,31.134684836151482
8.275,-53.0341300964355,64.58061990156875,31.293533180198438
8.283333333333333,-53.1159133911133,64.31525855706764,31.415535258873675
8.291666666666666,-53.1976852416992,64.05828997301231,31.492912416154276
8.3,-53.279411315918,63.8034366375246,31.33529228095305
8.308333333333334,-53.3611373901367,63.551142070465346,30.91483545276691
8.316666666666666,-53.4428405761719,63.29751694382337,30.537775337129684
8.325,-53.524543762207,63.034714367750986,30.34330893655674
8.333333333333334,-53.606201171875,62.772628246838465,30.191829845584127
8.341666666666667,-53.687873840332,62.52453006000224,29.994088221422583
8.35,-53.7695083618164,62.2838352431526,29.9228521083706
8.358333333333333,-53.8511123657227,62.03580529014114,29.840971518655675
8.366666666666667,-53.932746887207,61.78664947902125,29.669841086151482
8.375,-54.0143280029297,61.54230415254696,29.533509904276134
8.383333333333333,-54.0959205627441,61.303929285739244,29.490931997624372
8.391666666666667,-54.177490234375,61.05757106143461,29.52450303940749
